553	184	92	53
547	179	93	61
552	178	90	60
549	180	92	59
552	179	88	59
544	179	95	59
549	179	90	59
544	181	94	56
548	181	88	57
540	179	92	58
544	178	91	58
537	179	96	57
541	179	90	57
533	180	96	57
539	180	85	57
529	181	95	57
533	180	88	57
528	181	93	56
532	181	85	57
522	181	96	56
528	180	87	58
516	180	97	57
521	181	90	57
525	182	85	56
515	180	92	57
520	179	89	58
515	180	91	57
519	180	86	57
510	181	92	56
513	179	89	58
508	180	93	56
512	180	87	57
504	180	93	55
509	180	85	56
505	180	90	57
506	179	86	55
499	180	90	54
504	181	84	54
496	180	89	54
500	179	83	55
492	180	90	55
495	181	85	55
488	182	91	52
491	181	85	53
487	181	88	54
489	180	83	54
482	182	88	52
487	183	81	52
480	180	86	54
484	182	80	53
476	181	86	53
482	182	79	54
474	181	85	54
480	181	80	55
479	180	78	54
480	181	79	54
482	181	77	53
484	182	77	53
485	181	77	54
487	182	79	53
491	181	77	53
494	182	78	53
497	180	79	55
499	180	82	54
503	180	82	53
508	181	81	52
513	181	79	51
516	181	81	52
522	181	80	51
528	181	80	51
532	182	81	49
537	181	81	50
542	182	82	50
548	180	81	50
551	181	84	49
569	181	71	50
570	180	77	51
570	181	83	49
588	179	71	51
587	181	78	50
590	180	82	51
594	183	82	48
602	181	79	49
608	182	76	48
612	181	75	50
613	182	74	48
616	181	75	49
618	182	73	48
621	181	71	47
623	182	70	46
620	182	75	46
623	183	71	46
615	181	75	47
619	183	71	46
622	184	67	44
614	182	72	46
617	184	70	44
605	183	77	45
605	182	79	47
608	183	72	46
606	183	71	45
608	184	68	43
600	184	72	43
602	184	70	43
594	184	73	42
597	184	71	42
588	184	73	44
588	183	73	44
592	183	63	42
581	185	74	42
586	184	66	42
579	184	68	42
578	185	69	42
576	184	66	42
573	183	66	42
570	183	68	42
569	184	65	41
567	185	65	41
569	183	59	42
563	185	65	40
565	183	59	41
559	184	64	42
560	182	60	43
557	182	63	42
557	183	60	42
553	183	61	41
552	182	60	44
549	182	61	43
548	180	59	45
547	181	59	44
546	182	58	41
545	181	58	42
543	182	58	42
543	180	56	45
540	180	56	46
539	182	59	41
541	180	54	44
540	180	56	45
539	180	54	45
539	179	54	45
538	181	55	43
536	180	56	44
536	182	55	42
536	182	54	42
535	181	55	42
535	182	56	41
536	183	58	39
538	184	59	40
542	182	55	41
544	183	54	40
545	183	57	39
547	184	54	39
550	184	53	38
553	184	53	38
555	183	52	39
557	184	53	38
561	183	52	38
564	184	53	38
567	184	51	38
569	184	51	38
574	183	48	38
575	183	50	38
577	183	49	38
579	183	50	38
582	183	50	38
585	183	48	38
589	183	46	39
590	184	48	37
593	182	47	39
596	183	44	39
597	183	47	38
599	184	43	36
601	184	47	38
603	184	50	38
606	183	46	41
604	185	47	40
601	181	54	43
604	182	48	42
605	183	49	43
609	182	47	42
609	182	46	45
610	184	43	39
610	182	57	46
611	181	66	44
612	178	60	49
617	175	87	63
622	160	88	110
592	227	154	132
590	217	152	160
583	208	162	185
578	217	169	179
578	215	173	187
576	216	175	192
573	213	189	207
571	225	175	181
574	220	164	195
566	221	168	185
570	213	160	203
564	212	169	204
563	213	171	208
564	214	164	205
564	206	162	223
556	207	173	220
549	206	182	215
557	199	173	218
555	202	170	219
