590	371	113	343
573	392	121	272
567	401	114	225
571	394	113	207
571	392	109	188
568	383	108	196
574	381	107	215
569	379	103	191
575	372	113	228
565	364	113	244
568	366	107	226
562	362	110	209
566	358	105	189
566	353	102	217
564	354	98	200
567	351	104	195
563	336	111	253
562	342	106	244
561	341	95	220
565	341	92	194
564	332	97	226
564	326	93	224
563	323	88	221
564	329	85	208
563	322	86	213
567	325	80	209
565	319	78	208
563	323	81	196
561	313	79	196
559	328	75	167
561	340	80	151
562	326	71	174
561	334	75	169
562	339	74	162
562	337	81	170
558	336	78	168
560	338	76	162
556	336	75	163
559	352	76	148
560	347	105	147
534	618	71	96
534	619	68	98
532	616	69	101
530	615	70	102
529	614	69	105
528	611	69	108
527	609	70	109
528	607	68	110
526	606	67	111
524	603	68	112
522	602	68	113
521	601	68	114
522	599	65	114
519	599	66	115
518	598	65	115
517	597	66	117
516	595	66	118
517	593	64	119
515	593	63	118
515	592	63	118
514	590	64	119
514	589	63	120
514	589	62	119
513	589	61	121
514	590	58	116
517	598	54	110
518	602	51	106
519	606	51	102
518	609	50	96
516	617	52	91
516	601	50	104
515	604	50	103
515	611	49	95
513	598	52	110
516	609	46	98
512	612	52	99
512	615	52	98
512	623	52	90
514	636	50	75
516	644	47	67
516	652	47	59
516	664	49	48
518	667	48	41
518	663	48	45
552	627	29	80
550	635	35	73
553	646	31	59
554	659	27	49
554	670	27	44
554	682	30	32
554	689	32	26
557	697	27	19
563	663	25	40
551	618	41	50
482	533	160	186
544	252	71	143
547	259	60	146
550	259	66	134
548	259	65	152
547	256	74	152
551	256	72	154
552	256	71	158
555	259	69	153
552	254	75	166
557	261	71	154
553	256	75	160
563	260	68	126
559	248	70	180
562	261	70	149
556	252	76	177
562	253	70	160
555	244	79	199
559	251	77	186
559	243	77	202
561	254	76	171
566	253	70	167
562	249	76	182
566	255	71	158
568	246	70	174
566	253	75	166
567	250	75	171
568	251	74	170
571	249	73	168
565	248	79	187
567	248	75	200
572	241	76	186
569	243	80	197
574	245	78	184
568	245	82	202
574	248	79	176
569	243	83	197
579	248	75	170
578	250	77	150
581	245	74	163
583	243	72	156
581	245	73	169
582	240	73	159
586	238	72	163
583	236	73	178
584	235	72	171
583	236	71	179
587	237	71	170
580	239	77	176
592	241	71	154
590	244	70	175
589	239	70	157
586	242	73	179
595	252	65	133
594	257	67	139
597	265	66	125
599	257	65	130
604	270	62	112
604	275	61	114
603	280	62	103
606	293	58	92
607	300	56	80
606	305	57	82
607	311	57	84
604	314	60	99
599	270	72	116
593	271	76	135
593	284	73	142
603	284	64	129
600	289	68	139
589	301	81	141
599	304	64	114
592	381	76	117
555	612	60	66
552	621	61	95
551	622	63	94
551	627	64	91
554	632	61	86
550	636	65	82
552	641	64	76
548	646	67	70
548	652	69	65
550	657	68	60
554	663	63	54
555	669	62	48
557	675	60	43
564	680	53	37
565	687	53	31
567	692	50	26
567	696	53	21
569	700	49	17
570	703	43	14
573	704	41	15
562	685	42	33
567	667	29	48
558	653	62	66
573	667	103	52
595	651	147	68
634	518	172	51
602	371	54	103
598	372	58	87
598	378	59	90
597	385	61	93
598	394	55	57
594	398	59	59
599	407	51	45
598	411	53	43
596	418	53	32
583	420	69	71
583	434	89	131
639	579	67	64
648	627	102	60
654	619	143	89
641	633	162	70
642	636	156	56
638	613	90	62
636	654	171	45
635	659	180	37
643	649	165	60
849	575	57	104
866	473	25	41
867	476	21	40
867	479	23	39
867	480	23	47
869	485	23	47
869	485	20	42
869	490	22	44
870	493	23	48
872	493	25	49
872	496	26	53
902	439	37	91
898	449	42	93
900	455	48	98
901	458	64	102
899	454	98	58
894	457	113	46
900	469	97	33
910	487	47	97
907	498	47	95
912	491	47	103
912	500	50	99
911	501	84	105
903	500	110	47
905	508	111	55
907	515	111	66
908	513	113	66
909	523	111	68
915	538	103	96
910	538	109	143
917	553	103	160
921	555	103	155
919	553	112	155
922	574	118	114
932	578	88	133
930	583	112	127
967	482	120	107
909	348	71	117
906	323	74	138
909	311	73	152
937	295	71	116
951	310	49	117
948	296	57	141
954	317	50	133
953	334	54	128
957	331	46	122
959	341	47	129
958	356	50	119
962	365	49	118
963	371	51	123
965	382	49	126
967	396	49	121
967	397	53	119
970	411	50	125
969	410	56	129
971	442	61	114
967	436	75	129
978	469	49	137
943	505	77	160
980	487	49	139
979	473	52	142
986	498	44	137
991	510	49	138
990	528	50	135
992	538	54	139
996	556	52	137
991	563	66	142
992	563	55	137
988	560	66	154
994	572	58	138
940	533	73	119
994	584	63	128
986	581	76	133
997	607	59	104
994	618	80	93
985	623	81	87
993	630	77	82
949	596	84	118
946	546	89	159
981	494	109	212
1081	418	87	104
1081	436	82	88
1088	450	82	99
1096	461	88	94
1084	472	99	95
1055	478	139	121
968	248	218	240
734	240	203	113
807	287	105	81
809	281	108	65
806	289	114	81
801	287	125	93
801	301	101	98
628	264	57	110
625	272	58	70
630	276	51	73
628	276	53	96
629	275	55	87
628	273	54	104
629	273	56	111
628	273	58	118
628	273	58	121
629	273	59	121
628	276	59	118
626	276	61	127
627	276	62	136
626	277	64	140
624	275	66	152
625	272	67	168
623	270	69	177
621	273	73	178
621	276	73	185
623	274	72	199
621	277	75	198
622	278	76	196
621	281	77	188
621	278	79	196
618	283	77	209
620	289	80	179
615	280	84	218
615	287	87	195
623	288	79	178
619	290	81	198
619	292	83	174
623	294	81	168
616	289	87	174
619	290	86	169
623	284	84	172
623	287	86	160
616	294	92	172
623	290	85	169
616	298	91	171
624	296	83	167
623	297	85	157
619	299	88	168
628	300	81	162
624	298	82	171
629	300	77	161
622	302	84	175
628	303	78	172
624	306	83	166
628	306	79	156
629	307	78	156
628	308	79	164
627	309	80	160
626	304	81	173
626	304	81	174
630	303	77	175
628	300	79	188
631	305	75	179
627	302	79	181
632	303	75	173
631	300	77	184
622	300	83	206
627	306	83	169
629	301	74	191
632	303	73	156
630	299	76	170
633	298	73	170
636	300	68	164
637	299	68	159
636	300	68	155
635	300	71	155
637	300	68	155
636	297	69	160
639	297	63	158
639	295	64	153
639	294	66	154
640	300	67	146
640	298	66	147
641	298	65	145
642	296	65	139
643	294	64	128
644	288	62	124
645	284	60	126
646	284	59	126
646	285	58	124
647	289	58	118
648	284	57	126
647	279	59	132
646	284	58	120
647	291	58	107
645	298	64	124
646	284	64	140
647	287	60	132
648	281	61	130
649	278	64	128
