806	452	17	37
805	455	16	29
804	455	18	27
802	454	20	27
800	454	21	27
799	454	20	28
801	453	18	28
802	451	17	28
804	451	16	28
804	449	16	30
802	450	17	28
801	448	18	29
799	449	19	29
798	447	19	30
800	445	17	31
802	445	15	31
803	444	15	30
802	443	16	29
800	442	18	29
798	441	19	28
798	441	20	28
796	439	20	28
800	439	18	27
801	437	16	29
802	436	15	30
803	435	14	30
802	435	15	30
801	433	16	31
800	433	17	32
799	431	17	33
801	429	14	31
802	428	13	31
803	427	12	30
802	425	13	31
801	424	13	31
800	424	14	32
799	422	15	33
798	421	16	33
798	420	16	32
798	419	16	31
799	418	15	30
799	416	15	28
800	414	14	29
800	413	14	30
800	412	15	31
797	411	15	31
796	409	16	32
796	407	16	32
798	405	14	32
798	404	13	29
798	402	14	30
798	400	13	31
797	400	14	31
796	398	16	32
795	397	17	32
794	396	18	31
795	394	17	32
797	392	16	30
798	391	16	29
798	391	16	27
798	390	15	28
797	390	17	28
797	389	18	28
794	387	20	28
797	386	16	28
799	385	14	30
800	385	13	29
800	384	13	29
799	383	16	28
798	383	17	28
797	382	18	27
797	382	19	27
795	381	20	28
797	380	17	27
798	379	16	27
800	378	14	27
799	378	15	28
797	377	16	28
796	378	18	28
795	376	19	29
795	376	18	29
798	375	16	28
799	374	14	29
799	372	14	30
799	371	15	29
798	373	16	28
797	374	18	27
794	373	20	28
793	372	20	29
793	371	19	29
793	371	19	28
795	371	16	28
795	370	16	28
794	370	17	30
793	370	17	28
791	369	18	28
788	368	20	30
789	367	18	30
791	366	15	29
791	365	16	29
791	365	14	29
791	364	15	28
789	365	16	28
788	365	17	27
785	364	19	27
784	364	19	27
785	364	19	27
786	363	18	27
788	363	16	27
790	362	14	27
788	361	15	28
787	362	17	28
785	362	18	27
785	362	18	28
785	362	17	28
788	362	14	28
788	361	14	30
790	361	12	30
789	360	14	30
787	360	16	29
787	362	18	28
786	362	18	27
785	362	19	28
788	362	17	28
791	363	15	28
791	362	15	28
793	363	14	28
793	363	15	28
792	364	19	27
791	364	20	27
791	363	20	27
792	363	19	28
796	364	16	28
797	363	16	29
799	363	14	31
799	364	14	30
797	364	18	30
797	365	19	29
796	365	20	28
794	366	21	27
795	365	20	28
798	366	18	28
798	366	17	28
801	366	15	28
799	366	16	27
796	366	19	28
794	366	20	28
792	366	21	28
791	365	20	29
792	364	17	28
793	364	16	29
792	363	15	29
789	364	17	28
786	364	20	27
786	365	21	27
784	365	21	27
783	365	21	27
785	364	18	27
786	364	17	27
787	364	15	27
785	363	16	28
781	363	19	28
779	363	20	28
777	362	20	29
776	362	20	29
777	361	18	29
778	361	15	29
777	359	15	29
774	360	18	28
771	359	20	28
769	359	20	28
766	359	22	28
767	359	21	28
768	358	20	28
768	358	17	28
769	358	15	29
768	357	16	29
766	357	17	30
763	357	18	30
763	356	18	30
762	356	18	30
763	355	16	30
764	354	14	31
764	354	15	29
763	354	15	28
762	354	17	27
760	354	19	26
759	354	19	27
758	354	20	26
760	354	17	25
762	353	15	25
763	354	15	26
762	353	15	27
762	353	15	27
760	354	17	27
759	354	17	26
757	353	19	27
758	352	18	28
761	352	16	27
762	352	16	27
763	350	15	29
762	351	16	27
761	352	18	26
761	352	19	26
759	351	20	27
760	351	19	27
761	351	18	27
763	351	17	27
763	350	16	28
764	350	17	27
762	351	19	28
761	350	20	28
761	350	19	28
761	349	20	28
764	349	17	28
765	347	16	28
766	348	15	28
766	347	15	28
765	347	17	27
763	347	20	27
762	347	20	27
761	347	20	27
762	347	19	27
763	346	18	27
766	345	16	28
768	344	15	28
768	345	16	28
767	344	18	28
766	343	20	29
764	343	20	29
765	342	19	29
767	341	17	30
770	341	15	29
771	340	14	29
770	340	15	28
770	339	17	28
769	339	19	28
768	339	19	27
767	338	20	27
769	337	18	27
771	337	17	27
773	337	15	27
775	336	14	27
775	336	16	28
773	336	18	27
772	336	19	27
771	335	20	27
774	334	18	28
777	334	14	28
