586	296	50	119
575	285	58	126
566	282	69	124
559	276	72	128
553	256	78	139
542	237	96	151
537	239	106	155
539	247	95	154
540	265	84	134
537	268	80	137
544	271	72	130
538	340	84	72
542	344	75	71
539	349	78	61
544	328	77	74
492	334	156	65
536	269	102	126
547	251	98	104
561	251	81	69
566	250	92	64
557	166	119	79
547	168	122	128
556	160	110	132
540	130	129	89
595	22	86	143
575	11	105	149
564	0	114	154
559	0	108	142
556	0	102	136
551	0	101	116
526	0	119	143
511	0	120	126
500	0	121	140
476	52	138	204
460	99	139	165
445	89	133	151
441	34	135	206
435	33	137	210
404	24	175	245
435	54	158	218
455	53	129	246
470	67	126	233
488	157	120	166
494	164	116	151
498	161	120	179
496	176	133	180
498	163	130	195
507	184	128	195
511	185	130	203
513	196	121	201
515	218	123	197
516	217	113	199
515	240	110	182
512	237	113	193
508	260	108	176
498	262	111	183
484	276	119	183
479	280	118	181
468	288	122	173
456	297	130	166
451	317	129	151
450	313	119	163
451	325	110	154
452	324	112	139
447	324	117	131
445	321	125	125
446	316	129	124
453	316	132	114
