546	163	28	11
550	159	18	19
549	158	19	19
549	159	19	18
549	159	20	19
549	159	19	18
549	159	19	19
548	159	20	18
548	160	19	18
548	159	19	19
548	159	19	19
548	159	20	19
547	159	19	18
547	159	19	18
547	159	18	19
547	159	20	19
547	160	19	18
546	159	20	19
547	159	20	19
547	159	20	19
546	159	19	19
547	159	17	19
547	159	18	20
546	159	18	19
546	159	20	19
545	160	21	19
545	159	22	19
545	159	21	19
544	160	21	18
544	159	22	19
544	159	21	19
544	159	21	19
543	159	23	19
543	159	23	19
543	159	23	19
541	159	24	18
542	159	22	19
543	158	20	20
542	159	21	19
543	158	20	20
541	157	22	20
543	158	20	20
543	159	21	20
542	159	22	20
543	159	20	20
542	158	22	20
542	158	21	20
541	158	21	19
541	158	21	20
540	158	22	20
541	159	22	20
541	159	21	20
541	159	22	20
540	158	23	19
541	159	22	20
542	159	21	19
541	158	21	20
540	158	22	20
541	159	21	20
540	158	22	20
540	158	22	20
539	159	23	19
542	158	20	21
540	158	22	20
540	158	22	20
539	158	22	20
541	159	21	20
540	158	22	21
541	158	21	21
540	157	22	21
539	158	23	21
539	158	22	20
540	157	22	21
540	158	22	20
539	158	23	20
540	158	22	20
541	158	22	21
540	158	23	20
541	157	23	21
541	158	22	20
540	158	24	21
540	157	24	21
541	157	23	21
541	158	22	21
541	157	24	21
540	158	25	21
541	157	25	21
540	158	26	21
542	157	25	21
543	158	23	21
540	157	27	21
543	158	23	21
544	157	23	22
544	158	23	20
537	157	30	20
539	157	28	20
536	157	32	20
538	158	30	20
539	157	30	20
539	158	32	20
541	158	29	20
541	158	31	20
542	157	29	21
540	157	32	20
543	158	31	20
543	158	31	21
540	158	34	21
542	157	31	21
543	157	31	21
544	158	32	21
543	157	33	21
544	157	32	21
545	157	32	21
546	157	31	21
543	157	35	21
547	157	32	22
556	158	23	22
547	157	33	22
549	158	31	21
555	157	25	21
553	158	29	20
552	157	30	20
551	158	31	20
554	158	30	21
553	158	31	21
555	157	29	22
554	158	31	20
554	157	32	21
554	158	32	21
554	157	33	22
558	158	30	22
560	157	28	21
560	158	30	21
556	158	33	21
561	158	29	21
570	159	22	21
561	158	32	22
566	158	27	21
566	158	28	23
566	158	28	23
564	158	29	22
