674	373	60	39
672	373	60	38
673	374	60	37
672	374	61	38
678	375	57	37
676	375	60	36
677	375	60	37
678	375	60	37
683	375	57	36
682	374	60	38
686	374	57	37
685	375	60	37
689	375	57	37
690	375	59	38
693	374	57	37
694	375	60	37
697	375	60	36
698	373	61	39
704	374	57	38
704	374	60	37
702	375	62	38
703	375	68	36
710	375	63	37
714	376	60	39
717	375	60	39
720	376	60	38
725	377	59	38
730	377	57	37
730	376	61	39
734	377	58	39
738	379	56	37
740	379	60	38
741	379	59	39
747	380	57	37
749	380	58	38
752	381	58	39
757	381	56	37
758	383	59	37
761	382	58	40
764	384	57	38
764	384	60	39
769	386	57	37
769	385	59	38
772	387	57	37
773	388	59	38
775	388	57	38
776	390	58	35
776	389	58	35
777	388	59	38
776	390	61	35
778	391	61	37
778	391	60	36
779	390	59	37
780	391	59	37
778	391	59	37
778	390	58	39
776	390	60	39
776	392	59	38
777	390	58	38
774	390	58	38
773	390	57	37
772	389	58	39
771	389	56	38
769	389	58	39
766	388	59	39
765	388	58	37
763	387	58	37
760	386	58	37
758	384	59	39
758	385	57	36
755	383	56	38
752	383	56	37
751	382	57	37
748	381	57	37
745	381	58	37
743	380	56	35
740	378	57	37
738	379	57	35
737	377	55	37
735	375	57	39
733	376	56	37
730	375	58	37
729	375	56	35
727	373	55	38
723	371	56	37
720	371	55	35
718	370	52	37
719	370	46	34
711	369	54	36
714	368	45	34
701	366	56	38
699	366	52	34
697	366	51	33
691	364	55	35
689	363	53	38
685	364	53	37
683	362	54	36
680	362	53	39
675	361	59	37
674	358	54	40
668	360	54	39
665	360	53	37
662	358	54	37
658	358	54	39
655	357	56	38
656	357	53	35
651	357	55	39
655	357	50	33
651	355	53	36
647	354	56	38
647	356	52	36
648	355	51	35
645	354	52	35
642	353	54	35
643	354	50	33
643	353	49	34
644	351	43	38
639	350	45	37
628	349	53	35
631	349	47	35
630	347	43	37
627	347	44	36
623	346	45	36
612	346	52	34
615	345	48	35
613	344	47	34
605	344	50	34
607	344	48	34
606	343	49	34
599	342	55	35
600	343	52	34
600	341	53	34
600	341	54	33
601	340	53	32
601	340	53	32
603	339	52	32
606	339	49	34
603	338	54	35
603	337	54	34
607	336	50	34
606	335	52	36
608	337	51	33
608	336	54	34
609	336	54	34
610	335	54	33
612	335	54	35
613	334	54	37
614	334	55	37
614	333	55	37
617	337	55	35
619	334	54	36
629	339	46	34
623	336	55	37
624	337	55	39
625	336	55	39
629	338	54	37
630	338	55	39
632	341	55	38
636	340	53	36
637	343	55	37
639	343	55	37
643	344	54	37
647	345	55	38
649	347	55	38
651	349	56	38
655	349	55	37
660	352	57	38
659	351	57	42
664	354	56	43
665	356	56	46
668	356	56	43
670	359	56	43
673	361	57	47
676	360	58	44
678	364	60	58
680	365	62	52
688	366	58	48
690	368	56	45
690	368	56	49
691	368	59	49
687	367	59	51
687	366	59	52
687	367	57	48
684	367	61	54
684	366	59	52
684	366	60	53
686	365	60	53
686	365	59	53
684	364	62	56
683	363	63	54
686	362	62	55
687	362	62	52
690	361	59	52
691	360	59	55
691	359	59	51
693	357	59	54
693	355	59	52
693	354	59	48
696	352	58	51
697	351	60	49
695	348	57	50
699	345	59	52
700	346	57	45
702	344	55	43
698	340	63	51
699	341	58	54
702	338	59	59
704	336	55	54
701	333	59	57
706	329	58	61
708	329	54	55
707	326	57	60
710	324	60	59
714	324	54	53
714	320	60	59
717	319	53	50
717	318	55	49
720	316	54	44
722	313	54	45
724	310	53	43
726	307	53	44
727	305	54	49
730	304	54	45
731	301	56	49
732	298	55	47
733	298	56	42
735	297	56	40
736	295	55	44
738	293	56	45
738	292	58	46
740	291	58	49
744	289	56	49
743	288	59	52
747	288	59	49
747	286	60	53
749	287	59	51
751	288	58	51
753	287	59	51
754	286	59	50
754	286	60	52
756	286	59	48
759	287	58	47
761	290	56	46
763	291	56	45
763	290	58	46
765	291	55	43
766	292	55	43
767	295	56	44
768	294	58	44
769	294	57	47
769	296	56	45
771	297	57	45
772	297	57	48
773	298	57	48
775	299	55	47
775	303	54	46
773	304	58	50
774	302	57	51
775	303	56	48
776	308	55	44
776	307	57	46
776	308	54	45
777	310	57	47
777	312	55	44
778	313	55	46
778	314	55	45
776	315	55	45
778	316	55	45
776	318	56	44
772	319	57	44
769	321	59	44
769	324	56	45
766	323	58	47
764	325	58	44
761	325	58	45
761	327	56	41
756	327	59	45
756	324	58	51
752	328	59	45
753	330	57	53
752	328	59	51
749	329	59	48
749	334	60	46
745	335	59	43
745	334	58	45
744	338	58	44
743	339	59	46
744	342	57	45
741	343	59	48
744	345	55	42
740	346	58	42
739	346	57	43
741	348	55	44
741	348	56	44
743	349	55	45
744	351	56	43
747	353	56	42
748	356	56	43
751	356	54	43
752	359	57	44
753	358	56	45
753	361	57	43
755	361	57	46
755	362	58	45
754	364	59	46
757	363	57	49
757	366	60	47
756	367	60	48
757	366	60	48
757	367	60	47
756	369	61	46
756	369	60	47
754	369	62	48
757	366	58	50
756	368	58	48
755	371	58	47
755	369	59	49
755	372	60	49
750	373	63	52
751	372	60	48
748	373	62	49
746	373	62	49
743	372	61	48
741	374	61	49
739	372	60	48
737	374	61	49
735	374	59	51
735	373	56	49
733	372	61	56
731	372	60	54
730	371	57	54
729	371	58	54
728	372	55	49
724	371	61	54
724	372	59	55
723	370	59	61
721	368	59	66
719	367	59	67
718	365	58	69
715	367	60	65
713	365	59	56
710	366	59	60
708	363	59	66
705	363	59	63
701	364	59	61
697	360	59	63
696	361	58	57
691	358	60	61
688	358	61	58
686	357	59	59
682	356	61	59
679	357	58	53
671	356	63	52
670	354	62	53
671	351	56	50
667	351	56	43
660	349	62	49
660	348	58	48
657	348	57	46
652	347	59	45
650	347	59	44
648	346	56	44
646	345	58	45
643	344	53	43
638	344	58	44
634	343	58	43
631	342	60	43
629	341	55	45
625	339	58	45
625	340	54	44
622	340	55	43
620	338	53	43
615	338	56	42
612	337	57	43
609	335	53	44
606	335	58	47
605	335	53	45
602	335	57	47
601	334	52	45
598	333	56	50
597	333	52	46
593	334	55	49
594	333	53	49
591	332	53	47
589	330	51	46
586	330	55	47
584	328	52	46
582	329	53	47
580	329	52	44
578	329	50	45
575	328	52	46
573	327	53	46
570	326	54	48
568	326	52	47
566	324	54	49
563	324	52	47
562	324	49	47
560	323	51	45
559	322	51	45
557	321	50	46
554	317	50	47
550	318	53	43
548	317	54	43
548	314	53	46
545	314	53	42
544	311	53	44
543	308	52	45
539	308	57	45
539	307	54	43
537	305	55	44
536	304	56	45
535	302	52	43
533	301	55	43
531	300	53	42
530	299	54	41
529	297	54	42
528	297	51	43
530	297	50	41
530	295	45	40
527	295	48	39
527	295	47	38
525	292	47	39
523	292	46	37
520	289	48	40
519	288	45	40
517	287	44	39
515	285	47	40
513	284	45	39
511	282	47	39
508	282	45	38
506	281	45	38
504	280	45	39
501	278	44	37
498	276	45	38
496	275	45	39
494	274	44	38
492	272	46	39
489	271	45	39
487	270	45	37
485	269	46	38
482	267	47	39
480	265	45	39
478	265	44	40
476	265	44	37
474	263	44	40
471	261	45	38
469	259	45	37
467	257	46	40
465	255	43	38
462	255	44	39
459	255	43	36
457	252	43	39
455	251	44	37
452	251	43	36
450	248	42	36
447	247	43	36
446	247	42	35
443	244	42	36
441	244	41	35
439	243	43	35
434	241	43	35
434	238	42	35
433	238	41	35
431	238	40	34
427	235	42	35
426	235	41	33
424	234	41	34
423	233	40	32
419	233	40	33
416	231	43	33
416	231	40	31
412	227	42	32
411	228	39	31
409	227	38	30
405	224	40	33
405	223	39	33
401	223	39	32
399	221	41	33
396	221	41	34
393	220	41	35
390	220	43	40
387	219	43	36
387	216	43	34
374	214	55	64
368	211	58	68
363	207	62	69
360	208	60	67
355	208	63	65
352	207	65	62
349	206	64	62
346	205	66	59
344	204	66	58
341	203	65	58
335	202	70	57
332	199	71	55
329	199	72	54
326	198	74	51
324	199	73	49
323	198	72	47
318	197	74	47
316	196	71	46
348	195	38	31
349	194	40	29
348	194	35	27
345	192	39	28
344	191	38	29
343	191	36	27
341	190	37	28
339	189	35	27
337	188	38	27
337	187	35	27
333	185	41	30
334	186	35	26
332	185	37	26
330	184	39	26
333	185	32	24
328	182	35	25
326	181	36	27
324	180	38	28
319	179	40	28
321	178	37	28
320	178	38	27
318	177	39	27
318	177	35	25
317	175	36	27
315	174	38	26
314	174	36	26
313	173	38	28
312	172	35	26
313	171	36	27
312	172	31	26
310	170	34	27
308	169	38	29
306	168	35	27
307	166	35	30
305	169	36	26
304	167	34	26
303	166	35	30
302	165	34	28
302	166	36	28
