733	304	36	45
742	305	26	36
743	306	23	36
735	306	29	37
734	305	30	36
733	305	28	37
731	305	29	37
731	306	28	38
728	304	28	38
727	305	28	37
723	305	30	38
724	306	29	37
722	305	29	38
721	305	29	38
720	305	28	38
718	304	29	38
718	306	28	38
717	305	30	38
718	305	29	38
720	306	29	38
718	306	31	38
719	305	32	39
722	306	31	38
723	306	31	39
723	308	31	39
722	306	30	39
724	307	30	38
726	308	27	39
727	308	28	40
728	308	26	39
727	309	28	39
729	310	26	39
729	310	29	40
731	310	28	40
731	309	30	40
730	306	35	44
732	312	34	39
734	310	33	40
737	313	31	38
738	313	29	40
739	313	30	43
739	314	30	40
740	316	30	42
742	318	29	37
743	314	29	46
742	325	28	37
744	323	28	34
745	324	28	34
746	323	26	37
746	328	26	35
747	326	25	36
637	256	64	34
654	272	37	77
653	276	40	84
654	278	41	90
652	278	43	93
652	280	42	93
651	283	42	91
650	286	42	92
647	288	44	93
647	290	44	94
645	293	44	95
643	296	45	94
642	299	45	95
641	301	46	92
638	304	45	96
639	306	47	99
638	308	45	94
636	311	44	93
633	314	46	94
632	318	46	92
630	320	47	93
628	324	46	91
629	328	45	89
625	331	50	88
624	333	47	90
621	336	48	88
623	338	46	90
620	339	49	90
620	344	44	91
616	346	45	88
615	352	43	79
612	354	42	83
613	359	47	84
610	360	45	83
607	365	48	83
607	368	52	84
609	371	42	82
603	374	44	81
602	380	46	79
599	382	49	79
600	386	48	78
597	390	45	79
597	392	46	82
595	397	49	79
593	400	49	79
592	405	47	78
591	409	48	77
589	412	47	80
589	416	46	80
584	420	48	80
587	424	43	76
581	429	47	77
582	431	45	76
578	436	53	77
575	440	45	80
578	442	41	80
572	448	50	79
569	453	55	80
568	456	53	78
565	461	54	82
562	463	58	83
559	469	54	78
562	470	48	83
561	476	50	82
558	480	51	83
554	483	53	83
557	487	49	81
554	494	53	83
553	496	52	84
551	502	54	82
550	505	53	82
549	509	53	78
548	516	54	85
552	516	48	85
548	519	51	86
548	527	53	89
550	527	50	87
547	533	53	83
544	538	55	91
547	540	51	90
546	543	53	93
545	548	54	90
543	554	56	93
547	556	50	91
545	563	53	93
546	564	51	93
545	568	53	95
546	572	52	93
547	577	51	95
546	580	54	93
548	585	52	93
543	589	58	95
547	593	53	97
544	595	57	96
544	599	56	115
543	603	57	111
542	606	58	107
541	612	59	102
540	615	61	101
540	620	59	94
540	623	60	93
542	629	58	86
543	632	55	84
538	635	62	81
537	641	59	75
535	643	63	72
537	648	63	70
537	651	63	65
535	653	64	64
534	657	62	60
533	661	63	55
534	665	62	52
543	670	54	48
545	673	48	45
543	676	48	42
538	679	54	40
543	681	48	37
547	684	39	34
540	689	44	29
546	690	46	28
543	694	48	24
550	698	33	21
551	700	27	18
542	702	39	16
555	706	23	13
562	709	17	10
563	710	18	10
608	704	31	14
452	155	240	338
559	306	296	270
554	377	292	254
536	417	298	184
556	384	122	176
562	411	101	155
566	414	96	123
571	401	92	130
571	388	94	143
565	419	90	136
567	419	94	122
566	409	98	115
565	405	96	143
569	398	96	133
564	425	90	117
568	418	90	115
565	426	87	116
573	421	84	113
570	404	92	124
557	411	103	138
573	438	80	107
569	435	86	97
565	463	84	77
571	446	78	91
567	448	88	102
567	452	83	85
568	456	82	90
566	458	81	86
565	461	83	98
569	461	79	89
565	452	85	106
568	455	90	118
571	461	80	97
567	456	85	106
569	439	91	121
568	460	86	111
571	452	88	111
566	472	89	101
571	471	85	101
565	473	90	118
570	466	90	114
567	479	89	118
568	470	92	130
568	482	83	105
573	469	81	119
566	490	89	105
580	475	73	118
569	497	77	94
569	500	80	84
568	515	79	77
568	519	79	68
570	523	76	67
572	532	74	61
578	523	70	72
578	513	70	86
576	512	75	103
569	535	80	78
574	518	79	89
575	518	80	99
564	524	90	108
582	510	74	110
578	541	76	82
572	557	75	73
575	547	74	76
580	533	70	96
578	554	72	80
580	544	74	92
571	566	76	79
566	563	85	77
570	563	79	87
572	551	81	97
573	569	81	88
569	568	84	92
566	572	85	92
563	575	84	95
560	578	91	102
596	549	59	139
565	576	91	103
559	589	94	116
570	581	89	128
574	563	82	149
560	596	91	117
572	587	86	124
561	612	83	103
558	612	92	104
562	616	87	103
558	604	96	109
557	627	98	88
559	639	87	78
560	633	89	81
612	557	50	119
617	567	43	94
615	572	41	88
617	592	32	75
620	599	29	58
620	594	30	62
622	601	29	63
618	600	33	62
620	607	33	73
619	616	33	76
619	619	31	62
620	628	28	63
621	641	28	60
620	645	28	70
621	651	26	65
621	658	28	59
621	665	26	52
620	665	27	52
618	666	30	51
618	674	30	44
618	675	31	43
618	684	32	33
764	593	53	78
800	594	59	68
794	604	64	66
797	597	61	76
800	606	58	74
797	614	62	72
797	612	63	76
803	623	58	69
798	629	66	68
422	256	146	129
497	376	673	197
590	133	216	537
597	242	225	408
602	220	215	413
574	259	242	302
618	266	212	438
597	167	231	468
624	135	184	478
585	270	239	340
623	312	202	376
601	289	226	414
590	189	258	415
608	126	200	583
566	136	248	505
627	236	172	465
568	225	256	448
625	197	170	478
564	327	274	353
578	145	248	551
598	146	220	541
586	173	232	444
37	42	363	351
140	30	337	191
151	64	143	137
95	117	121	98
111	133	89	65
134	137	58	61
138	140	51	53
138	141	34	50
128	146	40	47
135	146	48	52
131	152	32	44
130	151	36	53
131	156	33	41
