613	209	48	91
613	205	48	87
616	201	47	84
617	199	46	88
619	198	45	82
621	194	46	81
626	189	44	74
629	188	43	68
630	186	44	68
630	186	44	68
633	185	42	65
632	184	43	64
634	182	42	63
634	182	43	62
634	182	44	61
634	182	43	61
635	182	43	59
635	181	44	58
636	180	45	58
638	180	45	57
640	180	46	56
639	180	46	56
642	179	46	53
645	179	48	52
651	178	52	50
655	178	51	50
660	178	52	48
658	178	53	48
664	178	53	46
667	178	57	44
677	177	58	42
685	177	56	40
691	176	57	38
691	176	57	38
698	175	57	37
706	175	57	37
725	174	55	32
736	173	53	31
744	172	52	30
745	171	52	30
755	171	51	31
766	170	49	34
785	169	56	25
797	168	56	22
809	168	54	20
809	169	55	19
818	169	58	19
830	167	60	20
855	167	34	23
868	167	55	21
879	170	58	22
877	168	58	25
882	172	66	21
888	174	63	18
908	177	60	21
921	179	53	23
927	180	57	27
927	182	71	24
937	185	47	24
944	188	51	26
954	197	65	27
964	201	76	33
968	205	77	36
968	205	77	36
973	212	78	39
975	215	76	46
978	230	72	50
975	235	76	50
976	241	76	52
974	241	79	52
973	244	78	58
972	250	76	59
959	256	75	61
955	258	69	61
944	259	69	63
945	260	69	60
934	260	69	63
922	260	70	62
900	263	70	63
885	264	75	61
873	263	75	62
873	264	75	61
861	264	76	62
847	263	83	63
823	264	78	63
810	264	79	64
797	263	78	65
797	263	77	65
783	262	78	66
771	261	77	67
749	258	70	72
741	257	60	73
739	255	48	72
741	256	46	72
733	251	41	73
728	244	33	76
704	239	38	45
698	233	37	41
684	228	45	42
683	226	48	44
648	222	79	44
643	217	81	43
627	192	95	56
624	191	96	54
618	185	104	59
620	186	101	57
617	186	108	53
616	182	109	53
612	174	110	49
608	173	114	46
609	171	113	41
612	171	108	40
612	171	106	38
612	172	104	35
626	169	86	33
634	170	77	27
632	170	76	28
637	169	71	29
637	170	73	27
639	169	67	28
641	170	60	30
635	172	65	28
634	173	63	29
636	171	60	31
638	176	59	28
640	180	54	29
642	185	53	30
636	189	59	33
639	191	60	34
639	191	59	34
642	196	60	34
646	202	58	35
656	210	55	39
663	214	53	41
667	220	52	41
668	220	51	43
672	224	53	44
679	226	52	46
690	231	53	47
697	231	57	53
701	233	57	55
701	233	57	55
706	236	58	56
712	243	58	52
723	248	64	54
730	251	68	53
736	253	68	55
745	257	69	55
744	257	68	53
752	260	71	55
768	263	74	57
780	265	76	55
790	267	78	55
799	268	81	56
798	269	82	56
807	267	83	57
823	266	90	59
829	265	90	60
832	263	99	59
837	261	105	58
838	261	100	59
840	259	99	60
842	257	112	60
846	252	97	60
843	248	97	59
844	246	93	60
844	245	93	60
845	244	95	60
842	243	106	58
841	242	119	56
842	241	121	55
839	242	125	54
840	242	125	53
838	243	126	55
837	244	126	58
831	244	124	62
828	248	118	58
828	253	109	57
830	255	113	61
827	258	106	54
824	261	104	54
819	271	112	67
815	278	112	67
814	285	114	67
811	284	111	70
810	291	118	74
804	302	121	85
798	316	123	94
797	323	121	98
791	338	122	93
790	336	123	94
787	347	122	95
782	359	124	92
766	385	117	86
759	397	113	83
743	407	116	83
744	408	116	83
731	417	115	84
717	426	116	82
683	442	113	78
665	450	114	77
646	454	113	75
647	456	110	73
626	460	112	72
605	463	112	74
561	471	116	74
538	475	119	75
517	478	120	77
517	478	121	75
494	481	124	78
471	483	126	81
425	489	132	83
403	489	133	86
381	491	133	87
379	491	135	86
358	491	133	88
334	491	134	88
282	487	136	93
254	488	137	94
220	482	142	95
221	484	141	93
192	478	140	98
161	471	136	103
116	454	136	110
98	442	136	110
104	431	112	107
75	435	142	108
82	421	117	107
56	412	137	103
54	392	126	94
57	380	127	94
52	374	130	89
51	375	131	85
52	363	131	85
50	353	140	82
55	336	152	67
61	331	148	59
83	323	138	52
94	323	128	51
92	318	135	49
118	314	124	47
187	303	86	45
201	300	93	44
219	286	112	54
227	288	102	52
235	283	101	57
263	279	95	59
302	275	93	64
320	272	103	74
340	281	103	71
343	282	100	68
372	293	91	58
400	297	82	59
442	294	82	65
462	296	82	65
480	296	84	66
481	297	84	65
499	298	87	65
517	299	87	65
556	302	88	67
571	303	93	64
591	304	91	63
591	304	94	63
613	307	92	62
634	310	95	61
685	316	101	62
714	320	99	61
748	325	102	64
748	326	101	62
785	330	104	67
824	335	108	69
913	353	105	66
955	360	121	73
996	368	125	79
995	369	128	77
1033	377	136	82
1069	384	118	83
